timestamp,evento
5197199,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5198277,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5198277,Importatore 24 ha importato
5203278,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5204443,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5204443,Importatore 22 ha importato
5206378,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5207525,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5207525,Importatore 24 ha importato
5213018,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5213944,Importatore 26 ha importato
5213944,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5218893,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5220418,Importatore 26 ha importato
5220418,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5226483,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5227509,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5227509,Importatore 22 ha importato
5234027,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5235394,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5235394,Importatore 20 ha importato
5239602,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5240546,Importatore 18 ha importato
5240546,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5246038,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5247053,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5247053,Importatore 25 ha importato
5251249,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5252351,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5252351,Importatore 24 ha importato
5255259,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5256254,Importatore 22 ha importato
5256254,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5262040,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5263657,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5263657,Importatore 19 ha importato
5266645,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5268624,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5268624,Importatore 26 ha importato
5271586,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5272578,Importatore 22 ha importato
5272578,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5276637,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5277698,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5277698,Importatore 21 ha importato
5283516,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5285541,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5285541,Importatore 26 ha importato
5290288,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5292720,Importatore 23 ha importato
5292720,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5295270,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5296457,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5296457,Importatore 19 ha importato
5299943,Consumatore con id 14 ha acquistato da 38
5300753,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5301768,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5301768,Importatore 24 ha importato
5306945,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5307821,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5307821,Importatore 18 ha importato
5313991,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5315175,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5315175,Importatore 26 ha importato
5319567,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5321359,Importatore 23 ha importato
5321359,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5323159,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5324612,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5324612,Importatore 20 ha importato
5330616,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5331967,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5331967,Importatore 20 ha importato
5335744,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5336666,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5336666,Importatore 20 ha importato
5340309,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5342001,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5342001,Importatore 23 ha importato
5345140,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5347037,Importatore 20 ha importato
5347037,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5350878,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5351826,Importatore 22 ha importato
5351826,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5358081,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5358982,Importatore 21 ha importato
5358982,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5360666,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5362033,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5362033,Importatore 19 ha importato
5363873,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5365247,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5365247,Importatore 23 ha importato
5365815,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5367193,Importatore 22 ha importato
5367193,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5370384,Consumatore con id 16 ha acquistato da 36
5372480,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5373830,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5373830,Importatore 20 ha importato
5375814,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5377485,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5377485,Importatore 19 ha importato
5382495,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5383837,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5383837,Importatore 21 ha importato
5387382,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5388371,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5388371,Importatore 24 ha importato
5392220,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5393094,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5393094,Importatore 21 ha importato
5394800,Consumatore con id 17 ha acquistato da 40
5395896,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5396837,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5396837,Importatore 19 ha importato
5402153,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5403024,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5403024,Importatore 19 ha importato
5405953,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5406896,Importatore 23 ha importato
5406896,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5413474,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5414495,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5414495,Importatore 26 ha importato
5417567,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5419004,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5419004,Importatore 23 ha importato
5424318,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5425252,Importatore 19 ha importato
5425252,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5431664,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5432658,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5432658,Importatore 26 ha importato
5437339,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5439200,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5439200,Importatore 25 ha importato
5442952,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5444770,Importatore 21 ha importato
5444770,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5450121,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5451539,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5451539,Importatore 20 ha importato
5455690,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5456604,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5456604,Importatore 22 ha importato
5460919,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5462299,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5462299,Importatore 20 ha importato
5467077,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5468246,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5468246,Importatore 18 ha importato
5470451,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5471742,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5471742,Importatore 18 ha importato
5476164,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5477176,Importatore 18 ha importato
5477176,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5477616,Consumatore con id 12 ha acquistato da 37
5482717,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5483878,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5483878,Importatore 24 ha importato
5485552,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5486696,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5486696,Importatore 23 ha importato
5488447,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5489469,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5489469,Importatore 19 ha importato
5494784,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5495789,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5495789,Importatore 22 ha importato
5500707,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5502097,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5502097,Importatore 18 ha importato
5506782,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5508408,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5508408,Importatore 21 ha importato
5510712,Consumatore con id 6 ha acquistato da 40
5511332,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5512885,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5512885,Importatore 24 ha importato
5515574,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5516723,Importatore 19 ha importato
5516723,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5518187,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5519474,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5519474,Importatore 24 ha importato
5520189,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5521323,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5521323,Importatore 25 ha importato
5527390,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5528781,Importatore 22 ha importato
5528781,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5534510,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5536068,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5536068,Importatore 19 ha importato
5540252,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5541744,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5541744,Importatore 25 ha importato
5546328,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5547476,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5547476,Importatore 23 ha importato
5552531,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5553792,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5553792,Importatore 23 ha importato
5554051,Consumatore con id 13 ha acquistato da 39
5559686,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5560684,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5560684,Importatore 25 ha importato
5565219,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5567245,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5567245,Importatore 23 ha importato
5570637,Consumatore con id 15 ha acquistato da 41
5571848,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5573118,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5573118,Importatore 25 ha importato
5573409,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5574549,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5574549,Importatore 22 ha importato
5578193,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5579233,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5579233,Importatore 23 ha importato
5584608,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5585866,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5585866,Importatore 19 ha importato
5591572,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5592558,Importatore 26 ha importato
5592558,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5599591,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5601325,Importatore 18 ha importato
5601325,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5606505,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5607383,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5607383,Importatore 20 ha importato
5608879,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5610796,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5610796,Importatore 25 ha importato
5611891,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5613539,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5613539,Importatore 20 ha importato
5616086,Consumatore con id 10 ha acquistato da 40
5617434,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5618438,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5618438,Importatore 24 ha importato
5619240,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5620648,Importatore 23 ha importato
5620648,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5623125,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5624173,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5624173,Importatore 18 ha importato
5628683,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5631386,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5631386,Importatore 21 ha importato
5637285,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5638380,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5638380,Importatore 25 ha importato
5641876,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5642891,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5642891,Importatore 18 ha importato
5647747,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5648939,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5648939,Importatore 18 ha importato
5649764,Consumatore con id 8 ha acquistato da 36
5653802,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5655539,Importatore 25 ha importato
5655539,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5656518,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5657596,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5657596,Importatore 24 ha importato
5662378,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5663527,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5663527,Importatore 26 ha importato
5668687,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5669694,Importatore 22 ha importato
5669694,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5673075,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5674017,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5674017,Importatore 18 ha importato
5678884,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5679784,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5679784,Importatore 18 ha importato
5686462,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5687501,Importatore 24 ha importato
5687501,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5692626,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5693913,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5693913,Importatore 19 ha importato
5694600,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5695496,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5695496,Importatore 26 ha importato
5698143,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5699135,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5699135,Importatore 26 ha importato
5701304,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5703557,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5703557,Importatore 18 ha importato
5707276,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5708174,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5708174,Importatore 19 ha importato
5711017,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5711887,Importatore 25 ha importato
5711887,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5717733,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5719332,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5719332,Importatore 26 ha importato
5720664,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5722107,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5722107,Importatore 18 ha importato
5727225,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5728204,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5728204,Importatore 21 ha importato
5730183,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5731059,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5731059,Importatore 26 ha importato
5732782,Consumatore con id 11 ha acquistato da 38
5734773,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5735818,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5735818,Importatore 21 ha importato
5738953,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
5740014,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
5740014,Importatore 19 ha importato
5743861,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
